SMILES,Genotoxicity
[Y],0
CC(=O)OCC(=C)COC(C)=O,0
[S],0
[H][C@@]12CC3=CNC4=C3C(=CC=C4)C1=C[C@H](CN2C)C(O)=O,1
[Na+].[Cr+3].CC1=NN(C(=O)[C-]1\N=N\C1=C([O-])C=CC(=C1)[N+]([O-])=O)C1=CC=CC=C1.CC1=NN(C(=O)[C-]1\N=N\C1=C([O-])C=CC(=C1)[N+]([O-])=O)C1=CC=CC=C1,1
[Cl-].[Cl-].[Cl-].[Pr+3],0
[Zr],0
FC(F)(F)C(Br)=C,0
CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,0
CC1CCS(=O)(=O)C1,0
CC(C)C(=O)OCCC1=CC=CC=C1,0
CCCCCCCCC=O,0
Cl[Nd](Cl)Cl,0
CC1=CN=C(N)S1,0
OCCCCOC(=O)C=C,0
CC1COC(=O)O1,0
CCO[Si](CC[Si](OCC)(OCC)OCC)(OCC)OCC,0
[Co++].[O-][W]([O-])(=O)=O,0
C[Si](C)(CCCN)O[Si](C)(C)CCCN,0
CCCCOC(C)=O,0
CCOC(=O)C(=CC1=CC=C(C=C(C(=O)OCC)C(=O)OCC)C=C1)C(=O)OCC,0
ClC1=CC2=C(C=C1)C(=O)OC2=O,0
CCCCCCCCC=CCCCCCCCC1=NCCN1CCO,0
ON1N=NC2=C1C=CC=C2,0
[O-][N+](=O)C1=C(C=C(Cl)C=C1)C(F)(F)F,0
NC1=CC=C(C=C1)C1=NC(=O)ON1,0
C1COC2=C(C1)CCCCCCCCCC2,1
CC(CCC(O)=O)(\N=N\C(C)(CCC(O)=O)C#N)C#N,0
CCCCCC(=O)OCC,0
CC(C)CC(C)O,0
C1CN=C2CCCCCN2C1,0
CCCCNC(=S)N(CCCC)CCCC,0
[Na+].CCN(CC)C1=CC=C(C(C2=CC=C(C=C2)N(CC)CC2=CC(=CC=C2)S([O-])(=O)=O)=C2C=CC(C=C2)=[N+](CC)CC2=CC(=CC=C2)S([O-])(=O)=O)C(C)=C1,0
FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,0
CCNC1=NC(SC)=NC(NC(C)C)=N1,0
COC1=CC(OC)=NC(NC(=O)OC2=CC=CC=C2)=N1,0
CN(CC=C)CC=C,1
C1=CC(C=C1)=C(C1=CC=CC=C1)C1=CC=CC=C1,0
CCCCCCCCCCCC(=O)OCCCCCCCC,0
CCCC[Sn](Cl)(Cl)CCCC,0
[NH4+].[O-]C(=O)C(F)(F)OC1(F)OC(F)(F)OC1(F)OC(F)(F)F,0
COC(=O)CCCCCCCC=C,0
ClP(C1=CC=CC=C1)C1=CC=CC=C1,0
CN(C)CCOCCN(C)CCCN,0
C[Si](Cl)(Cl)CCC(F)(F)F,0
[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C2=C(C=C1)C=C(C=C2)S([O-])(=O)=O,0
O=C1OC(=O)C=C1,0
CCCOC(=O)OOC(=O)OCCC,0
[Cu++].ClC1=CC=C2C3=N\C(=N/C4[N-]\C(=N/C5=N/C(=N\C6[N-]/C(=N\3)C3=C6C=C(Cl)C=C3)/C3=CC(Cl)=CC=C53)C3=C4C=CC(Cl)=C3)\C2=C1,0
[Na+].[Na+].[Na+].[Co+3].CC1=NN(C(=O)C1\N=N\C1=C([O-])C=C(C=C1)S(N)(=O)=O)C1=CC=C(C=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC=C(C=C1)S([O-])(=O)=O.CC1=NN(C(=O)C1\N=N\C1=C([O-])C=C(C=C1)S(N)(=O)=O)C1=CC=C(C=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC=C(C=C1)S([O-])(=O)=O,0
COC(=O)CCC(=O)OC,0
CCCCCCCCCOC(=O)C1=CC(C(=O)OCCCCCCCCC)=C(C=C1)C(=O)OCCCCCCCCC,0
O=C=NC1=CC=C(C=C1)C(C1=CC=C(C=C1)N=C=O)C1=CC=C(C=C1)N=C=O,0
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C,0
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,0
CC(C)OC(C)=O,0
CC12CCC3C(C)(C)CCCC3(C)C1CCO2,0
CCCCCCCC[Si](OC)(OC)OC,0
CC(C)(CN)C(N)=O,0
C(OC1=CC(=CC=C1)N(CC1CO1)CC1CO1)C1CO1,1
OC(=O)C1CCC(CC1)C(O)=O,0
CC([O-])=O.CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C,0
BrCC(Br)CN1C(=O)N(CC(Br)CBr)C(=O)N(CC(Br)CBr)C1=O,1
OC(=O)C1=CC=CC=C1,0
O=C1C=CC(=O)C=C1,1
N1N=NC2=C1C=CC=C2,0
CCCCOC(=O)CCP1(=O)OC2=CC=CC=C2C2=CC=CC=C12,0
CNC(=O)CC#N,0
[Ba++].[O-][Se]([O-])=O,0
CO[Si](CCC#N)(OC)OC,0
CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC,0
BrC1=C(Br)C(Br)=C(COC(=O)C=C)C(Br)=C1Br,0
CCCCC(Br)C(=O)OC,0
COC1=C(C=C(N)C=C1)S(O)(=O)=O,0
FC(F)(F)C1=C(Cl)C=CC(=C1)N=C=O,0
CCOC(=O)CCC(=O)OCC,0
BrN1C(=O)CCC1=O,1
CC[N+](CC)(CC)C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
CC1\C(C=CC=C1C1=CC(=CC=C1)C1(NC(O)=O)C=C\C(=N/C(=O)CN)C(NC(O)=O)=C1C)=N\C(=O)CN,0
CC1=CC(C#N)=C(NC2=CC=CC=C2[N+]([O-])=O)S1,0
CC(C)(CC1=CCC2CC1C2(C)C)C=O,0
[Ca++].CCOP([O-])(=O)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C.CCOP([O-])(=O)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
NC1=CC=C(Cl)C=C1,1
CCCCC(=O)OCCC1=CC=CC=C1,0
O.O.O.O.O.O.[Co++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,1
CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1,0
NC1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(O)=O)=C1I,0
ClC1=CC=CC=C1C=C(C#N)C#N,0
C1CCC(CC1)N=C=NC1CCCCC1,0
[NaH].[Cl-].OC(=O)C1=C[N+](CC2=CC=CC=C2)=CC=C1,0
CCCCCCCCC(C)C=O,0
CCC(C)C(O)=O,0
B#N,0
[NH3+]O.[NH3+]O.[O-]S([O-])(=O)=O,0
CC(C)=CCCC(C)=O,0
[O-][N+](=O)C1=C(C=O)C=CC=C1,1
CC(C)C(C)=O,0
[Na+].CC1=CC=C(C=C1)S([O-])=O,0
OCCNC1=C(C=C(C=C1)N(CCO)CCO)[N+]([O-])=O,0
[K+].[O-][Br](=O)=O,1
[S--].[Cu++],0
ClC(Cl)C1=CC=C(Cl)C=C1,0
O=C1CCCN1,0
BrC1=CN=C2NC=CC2=C1,0
CCC(C)N1C(=O)NC(C)=C(Br)C1=O,0
[Na+].CCN(CC)C1=CC=C(C=C1)C(=C1/C=C\C(\C=C1C)=[N+](/CC)CC1=CC(=CC=C1)S(O)(=O)=O)\C1=C(C)C=C(C=C1)N(CC)CC1=CC=CC(=C1)S([O-])(=O)=O,1
N[C@@H]1CCC2=C(C1)C1=CC=CC=C1N2CCC(O)=O,0
C1CCC(CC1)C1=CC=CC=C1,0
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0
[Al+3].[Cl-].[N-]1C2\N=C3/N=C(/N=C4\[N-]C(\N=C5/N=C(/N=C1/C1=C2C=CC=C1)C1=CC=CC=C51)C1=C4C=CC=C1)C1=CC=CC=C31,0
CC(O)CN(CCCN(C)C)CC(C)O,0
CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,0
ClCCCN1CCN(CC1)C1=CC(Cl)=CC=C1,0
CCCCCCCCCCCCN1C=CN=C1,0
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C,0
CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,0
CCCCOC(=O)C(C)=C,0
CCCCCCCCCCO,0
CC(C)(C)OCC1CO1,0
CCCCCCCCO,0
COC1=CC=CC=C1N=NC(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
OCCSC=C,0
[Cs+].CC([O-])=O,0
OC=O,0
CC1=CC(C)=C(C=C1)N1C(=O)C2=CC=CC3=C(N)C=CC(C1=O)=C23,1
[Na+].[Na+].CC1=CC(N)=CC(S)=C1N.CC1=C(N)C(SC2=C(C=CC(=C2)N=C[O-])N=C[O-])=CC(N)=C1S,1
"Cl*.Cl*.C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2 |c:15,18,t:4,6,10,12,lp:0:3,2:3,m:1:13.11,3:14.17.16.4.5.7.8.18.19.11.10|",0
CCCCCCCCCCCCCCN,0
CC(C)C1CCC(C)CC1OCC(O)CO,0
[Gd+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0
CCO[Si](C)(CCl)OCC,0
O=C1CCCCC1C1=CCCCC1,0
CC1=CC=C(NC2=CC=CC3=C2C(=O)C2=C(NC4=CC=C(C)C=C4)C=CC=C2C3=O)C=C1,0
NC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,1
CCOCCOCCO,0
CCCCCCCCCC(C)=O,0
CCCCCCCCCCCCCO,0
CN(C)CCOC(=O)C=C,0
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(N)C(OC2=CC=CC=C2)=C1OC1=CC=CC=C1,0
CC(C)(O)C#C,0
CN(C)CCCN,0
CN(C)CCCN(CCCN(C)C)CCCN(C)C,0
CC(C)CC1=CC=C(C=C1)C(C)=O,0
CCCCCCCCSCC1=CC(CSCCCCCCCC)=C(O)C(C)=C1,0
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,0
O=C1C=CC(=O)C2=C1C=CC=C2,1
CC1=CC=C(Cl)C=C1Cl,0
CCCCCCCCN.CCCCOP(O)(=S)OCCCC,0
CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O,0
CC(C)CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,0
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
CC1=CC=C(C=C1N=NC1=C(O)C(=CC2=CC=CC=C12)C(=O)NC1=CC=CC=C1)[N+]([O-])=O,1
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0
CC(C)C(C)C,0
CC(C)=CC1CC(=C)CCO1,0
CCOC(=O)C(CC)C(=O)OCC,0
[Cl-].CN(C)C1=CC=C(C=C1)C1=[N+](C)C2=C(S1)C=C(C)C=C2,0
CCOC(=O)C1=C(C)N=C(S1)C1=CC(C=O)=C(OCC(C)C)C=C1,0
[F-].[Na+],0
NCCNCCO,0
[Cl-].[NH3+]O,0
COC(=O)C1=CC=C(C(=O)OC)C(=C1)N=NC(C(C)=O)C(=O)NC1=CC=C(NC(=O)C(N=NC2=CC(=CC=C2C(=O)OC)C(=O)OC)C(C)=O)C=C1,0
CC(C)(O)C#N,0
C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,0
CCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCC,0
C[SiH](Cl)Cl,0
FC(F)(F)Br,0
OCC1COC(=O)O1,0
O=C1CCCCCCCCCCCN1,0
C[Si](C)(Cl)Cl,0
CCCCCCOC(=O)\C=C\C(=O)OCCCCCC,0
O=[Ti]1OS(=O)(=O)O1,0
C[Si](C)(C)C,0
OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O,0
[Na+].[Na+].CC(C)(C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1)C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1,0
CC(O)C[N+](C)(C)C.CCCCC(CC)C([O-])=O,0
[H+].[Cr+3].CC1=NN(C(=O)[C-]1\N=N\C1=CC(=CC=C1[O-])[N+]([O-])=O)C1=CC=CC=C1.CC1=NN(C(=O)[C-]1\N=N\C1=CC(=CC=C1[O-])[N+]([O-])=O)C1=CC=CC=C1,1
CCCCCOC(=O)CC1=CC=CC=C1,0
[C-]#[Si+],0
[H][C@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,0
COC(=O)C=C(C)N,1
CC1(C)[C@@H](\C=C(/Cl)C(F)(F)F)[C@H]1C(O)=O,0
OC1=CC=C(C=C1)C(C1=CC=C([O-])C=C1)(C(F)(F)F)C(F)(F)F.C(C1=CC=CC=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
[Mn],0
OCCNCCO,0
CCCCCCN,0
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[K+].[K+].[Ti+4].[Ti+4].[Ti+4].[Ti+4].[Ti+4].[Ti+4],0
CC(CCCC(C)C=O)CCC=C(C)C,0
N#CCCCCC#N,0
O=C(OCC(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,0
CCOC1=C(NC(=O)C(=O)NC2=C(CC)C=CC=C2)C=CC=C1,0
COC1=CC(N)=C(OC)C=C1Cl,0
OC[C@H](O)[C@H](O)[C@@H](O)C=O,0
[Na+].[Na+].OP([O-])([O-])=O,0
CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC,0
OC(=NC1=CC=CC=C1C#N)C1=C(Cl)C(Cl)=NS1,0
[Bi+3].[O-][V]([O-])([O-])=O,0
[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,0
CC(CN)CCCN,0
[Cu].CN(CCO)CC(O)=O.CN(CCO)CC(O)=O,0
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
[Na+].CCCCC(CC)COS([O-])(=O)=O,0
[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0
CC(C)(CS(O)(=O)=O)NC(=O)C=C,0
[Na+].CCN(CC)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(CC)CC1=CC=CC(=C1)S([O-])(=O)=O)=C1C=CC(C=C1)=[N+](CC)CC1=CC=CC(=C1)S([O-])(=O)=O,0
[Na+].[Na+].NC1=C(N=NC2=CC=C(NC(=O)C(Br)=C)C=C2S([O-])(=O)=O)C2=C(O)C=C(C=C2C=C1)S([O-])(=O)=O,1
COC(=O)C1=CC(CO)=NN1C1=NC=CC=C1Cl,0
CCNC,0
OC1=CC=CC=N1=O,0
CCCCCCCCCCC(CCCCCCCC)COC(=O)[C@@H]1CCC(=O)N1,0
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,0
CC(=O)C(N=NC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(C=C1Cl)N=NC(C(C)=O)C(=O)NC1=CC=C(C)C=C1C)C(=O)NC1=CC=C(C)C=C1C,0
CC(=O)C(N=NC1=CC(=CC=C1Cl)C(=O)NC1=CC=CC(Cl)=C1C)C(=O)NC1=CC(Cl)=C(NC(=O)C(N=NC2=CC(=CC=C2Cl)C(=O)NC2=CC=CC(Cl)=C2C)C(C)=O)C=C1C,0
COC1=CC=C(C=O)C=C1O,0
COC1=CC(NC(=O)C2=C(O)C(N=NC3=C(OC)C=CC(=C3)C(=O)NC3=CC=CC=C3)=C3C=CC=CC3=C2)=C(OC)C=C1Cl,1
OC1=C(C=C2C=CC=CC2=C1N=NC1=C(Cl)C=CC(Cl)=C1)C(=O)NC1=CC(Cl)=C(NC(=O)C2=C(O)C(N=NC3=CC(Cl)=CC=C3Cl)=C3C=CC=CC3=C2)C=C1,1
COC1=CC(\C=C\C)=CC=C1O,0
CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,0
C1=CC=C(C=C1)C1=CC=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,0
CC(O)CO.OC(=O)C1=CC2=C(C=C1)C(=O)OC2=O,0
COC(=O)C(CCN1C=NC2=C1N=C(N)N=C2Cl)C(=O)OC,0
O=C1N(CCC2=CC=CC=C2)C(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)N(CCC7=CC=CC=C7)C(=O)C(C=C4)=C56)C(C=C2)=C31,0
[Na+].CC(=O)C([O-])=O,0
CC(C)(C)OC(=O)CBr,0
[Cl-].[Cl-].[Sr++],0
CC(CC(C1=CC(C2CCCCC2)=C(O)C=C1C)C1=CC(C2CCCCC2)=C(O)C=C1C)C1=CC(C2CCCCC2)=C(O)C=C1C,0
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0
CCCCC1CCCC(=O)O1,0
[O-][N+](=O)C1=CC=C(Cl)C=C1,1
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(O)=O,1
[Na+].[Na+].CCN(CC1=CC=CC(=C1)S([O-])(=O)=O)C1=CC=C(C=C1)N=NC1=CC=C(N=NC2=CC(=CC=C2)S([O-])(=O)=O)C2=CC=CC=C12,1
CC(=C)C(O)=O,0
[Na+].[Na+].OC1=CC(O)=C(C=C1N=NC1=CC=C(C=C1)[N+]([O-])=O)N=NC1=C2C(O)=C(N=NC3=C(O)C(=CC(=C3)[N+]([O-])=O)[N+]([O-])=O)C(=CC2=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O,1
[Na+].CCCCCCCCCCCCCC(=O)N(C)CC([O-])=O,0
Br.CCCN[C@H]1CCC2=C(C1)C=CC=C2O,0
O=S1(=O)CCCO1,1
OC(CCl)CCl,0
N.CCCCCCCCCCCC(=O)N(C)CC(O)=O,0
FC(F)(F)C(=O)C1=CC(=CC(Cl)=C1)C(F)(F)F,0
CCCCCCCCCCCCCCOC(=O)CCC(=O)NC1=CC=C(C=C1)C1=NC2=C(Cl)C(=NN2N1)C(C)(C)C,0
CC1(C)NCCS1,0
ClC(Cl)C1=CC=CC=C1,1
CC1=C(O)C(Cl)=C(N)C=C1,0
C1CCC(CC1)NC1CCCCC1,0
[Na+].CCCCCCCCC=CCCCCCCCC(=O)N(C)CC([O-])=O,0
[Co++].CC([O-])=O.CC([O-])=O,1
CC,0
O=[Cr]O[Cr]=O,0
CC(C)(C)C1=CC(CCC(=O)NCCCCCCNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0
[AlH3].[Ni],0
OC(=O)C=O,0
[K+].[O-][Al]=O,0
[Na+].[Na+].CC(C)CCCCCCCOC(=O)CC(C([O-])=O)S([O-])(=O)=O,0
NS(=O)(=O)CCN1C(=O)C2=CC=CC=C2C1=O,0
C#C,0
C\N=C(/C1=CC=CC=C1Cl)C1(O)CCCC1,0
CC(Br)C(Br)=O,1
N.N.N.N.[Pt++].OC([O-])=O.OC([O-])=O,1
[K+].F[B-](F)(F)F,0
CC(O)C(=O)N(C)C,0
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=NC(=N4)N(CCO)CCO)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=C(C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=N1,0
[Cl-].NC1=C[N+](=NO1)N1CCOCC1,1
CC(C)NC(C)C,0
CCOCCOC(C)(C)C,0
COC1=CC=C(NC(=O)CC(C)=O)C=C1,0
[O--].[O--].[O--].[O--].[Ca++].[Mo+6],0
[Ca++].[O-]C([O-])=O,0
CC(C)(C1CCC(CC1)OCC1CO1)C1CCC(CC1)OCC1CO1,0
NC1=CC=C(F)C=C1F,0
[Na+].NC1=C([O-])C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,0
CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=C(C)C=C1)C(=O)NC1=CC=C(C)C=C1,0
[F-].[F-].[F-].[K+].[Zn++],0
CCN=C(S)OCC(C)C,0
CCOCCOS(=O)(=O)C1=CC=C(C)C=C1,1
[Na+].[Na+].[Cr+3].[O-]C1=CC(=CC=C1\N=N\C1=C([O-])C=CC2=C1C=CC=C2)[N+]([O-])=O.[O-]C1=CC(=CC=C1\N=N\C1=C([O-])C2=CC=CC=C2C(=C1)S([O-])(=O)=O)[N+]([O-])=O,1
[Cl-].[Cl-].[Mn++],0
CCN(CCNS(C)(=O)=O)C1=CC(C)=C(N)C=C1,0
O=C1OC(=NC2=CC=CC=C12)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=O)O1,0
CC(=O)OC1(CCCCC1)C#C,0
CCC(Br)=O,0
CC1=NNC(=O)N(C1)\N=C\C1=CC=CN=C1,0
CCOC(=O)C1=C(COCCN2C(=O)C3=C(C=CC=C3)C2=O)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,0
[Na+].[Na+].[Na+].CC1=NN(C(=O)C1N=NC1=C(C=CC(NC2=NC(NC3=CC=C(C=C3)S([O-])(=O)=O)=NC(Cl)=N2)=C1)S([O-])(=O)=O)C1=C(Cl)C=C(C(Cl)=C1)S([O-])(=O)=O,0
CSC,0
CCCCC(CC)CNC1=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C(NCC(CC)CCCC)C=C1,0
CCS,0
CCCCC(CC)C1OCCN1CCCC,0
CC(=O)CC(C)(C)C1=CC=CC=C1,0
[Cu+].CCCCCCCC\C=C/CCCCCCCC([O-])=O,0
NCCCCN,0
C(OC1=CC=CC=C1)C1CO1,0
CCN(CC)C(=O)C1=CC=CC(C)=C1,0
NCCN1CCNCC1,1
NC(=O)C1=CC=C(C=C1)N=C(O)C1=CC=C(N)C=C1,0
[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0
CCN(CC)C1=CC=CC(O)=C1,1
CCO[SiH](OCC)OCC,0
OC1=C(Cl)C=C(C=C1)C(=O)CCl,0
CCOC(=O)OCCOC1=C(N)C2=C(C(O)=C1)C(=O)C1=CC=CC=C1C2=O,1
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,0
[Ca++].[O-][V](=O)=O.[O-][V](=O)=O,0
C[Si](C)(O[Si](C)(C)C=C)C=C,0
COC1=C(C=CC2=CC=C(C=C2)C2=CC=C(C=CC3=C(OC)C=CC=C3)C=C2)C=CC=C1,0
NC(=O)C1=CC=C(N)C=C1,0
CCO[Si](C)(CCCOCC1CO1)OCC,0
NCCCCCCCCCCCCN,0
CC1C(C)(C)C2CCC3=CN=CN=C3C2C1(C)C,0
OC(=O)C(CCBr)(C1=CC=CC=C1)C1=CC=CC=C1,0
CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0
CC(C)=CCCC(C)(O)C=C,0
OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1,0
[O-][N+]([O-])=O.CCN(CC)C1=CC2=[O+]C3=CC(=CC=C3N=C2C=C1)N(CC)CC,0
OC(=O)CCCCC1CCSS1,0
[H][C@]12C[C@]1(CCC2=C)C(C)C,1
CC(C)CC(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O,0
NCC1C2CCC(C2)C1CN,0
CC(CCC(C)C=O)CC(C)(C)C,0
OC1=CC(Cl)=CC(Br)=C1,0
C1CNCCN1,0
[Li+].OC1=C(C=CC=C1)C([O-])=O,0
CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,0
CC([O-])=O.CCN(CC)C1=CC2=[O+]C3=CC(=CC=C3C(C3=CC=CC=C3C(O)=O)=C2C=C1)N(CC)CC,0
[H][C@@]12CC=CC[C@]1([H])C(=O)N(SC(Cl)(Cl)Cl)C2=O,1
NNC(=O)C1=CC(=CC=C1)C(=O)NN,0
O.O.O.O.[Zr+4].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,0
CCO[Si](C)(CCCN)OCC,0
CC12CCC3C(CCC33CCC(=O)O3)C1CCC1=CC(=O)CCC21C,0
CC1=CC2=C(NC(O)=N2)C=C1N,1
CCCC(=O)OCCC(C)C,0
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,0
CCOC(=O)C1CCCC1C(=O)OCC,0
CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0
[Cl-].CCCCCCCCCCCCCCCCCCOCCC[N+](C)(C)C,0
CO[Si](C)(OC)C1CCCCC1,0
C=O,1
OC(=O)CCCl,1
OC1=CC=CC=C1Cl,0
CC1=C(NC(=N)NC(N)=N)C=CC=C1,0
CNS(=O)(=O)C1=CC(OC)=C(C=C1C)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1O,0
CCCCCCCCCC(O)=O,0
CCCCCCCC[Sn](CCCCCCCC)(OC(=O)C(C)(C)CCC(C)(C)C)OC(=O)C(C)(C)CCC(C)(C)C,0
BrC#N,0
[Na+].COC1=CC(OC)=NC(NC(=O)[N-]S(=O)(=O)C2=NC=CC=C2OCC(F)(F)F)=N1,0
C1CCCCCCCCCCC1,0
C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)C=C)C=C)C=C)C=C,0
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC1OC(C)(C)OC31C,0
CCCCOC(=O)CCC(C)=O,0
CCCCC1=CC=C(NC2=CC=C(NC3=CC=C(CCCC)C=C3)C3=C2C(=O)C2=C(O)C=CC(O)=C2C3=O)C=C1,0
[NH4+].[NH4+].[Na+].[Na+].[Cu++].[Cu++].[O-]C1=C(C=CC(ON=N(=O)C2=CC([O-])=C(C=C2)\N=N/C2=C([O-])C3=C(C=CC(NC4=CC=CC(=C4)S([O-])(=O)=O)=C3)C=C2S([O-])(=O)=O)=C1)\N=N/C1=C([O-])C2=C(C=CC(NC3=CC=CC(=C3)S([O-])(=O)=O)=C2)C=C1S([O-])(=O)=O,0
O=C=NC1=CC=C(OP(=S)(OC2=CC=C(C=C2)N=C=O)OC2=CC=C(C=C2)N=C=O)C=C1,0
